Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
236,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0919727385044,0.0531794652343,0.159525409341
237,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.16045409441,0.0688539817929,0.282624423504
238,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.199618473649,0.0920827910304,0.414187580347
239,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.261179506779,0.153805375099,0.479104608297
240,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.34172552824,0.148634165525,0.596046626568
241,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.261179506779,0.100302241743,0.445465117693
242,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.288879007101,0.11900768429,0.554196298122
243,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.171607151628,0.0816946104169,0.293101489544
244,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.18660390377,0.0949801877141,0.219927787781
245,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.122607499361,0.0588427335024,0.167385444045
246,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.168711170554,0.0949801877141,0.294270455837
247,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.14027543366,0.0859949067235,0.152218788862
248,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.096931822598,0.0600506290793,0.129220336676
